iteration,coefname,beta,se,z,p
136,spkr: old,81.6804752918009,15.841126068013105,5.156229105248563,2.519725735019071e-7
137,(Intercept),2378.486072147497,73.26294484147036,32.465062348970164,3.320506783523234e-231
137,load: yes,79.20165212182752,16.737946115057806,4.731862056275594,2.2246958161413e-6
137,prec: maintain,-404.79041832672846,49.138973469821906,-8.237665334529739,1.7560356231341135e-16
137,spkr: old,48.420220131525255,16.73796458044318,2.8928380089954286,0.003817781446560936
138,(Intercept),2118.317861026159,79.17802326256547,26.753861409264015,1.1134318779322997e-157
138,load: yes,63.79754311750436,15.972728900859561,3.9941542558874294,6.492558590122628e-5
138,prec: maintain,-268.4730743556043,52.74620041711611,-5.08990358040055,3.58245626902866e-7
138,spkr: old,47.56167024281088,15.97274995192105,2.9776757531404674,0.0029044306975200005
139,(Intercept),2020.9834311205109,76.24535054624732,26.50631699692514,8.196246639384604e-155
139,load: yes,83.32640064463564,15.95685071736629,5.221982841134759,1.7701737519715405e-7
139,prec: maintain,-331.47752217501824,55.16427873356058,-6.008916091806989,1.8676774909925598e-9
139,spkr: old,77.27767846799554,15.956870215382907,4.8429095069970245,1.2795157117259076e-6
140,(Intercept),2307.502749555556,80.21190384621036,28.767584846006304,5.459038561232113e-182
140,load: yes,74.38709275170996,15.825242909489981,4.70053402511136,2.594820145671823e-6
140,prec: maintain,-474.23688697773565,55.3108050156791,-8.5740369687858,9.991933121914864e-18
140,spkr: old,63.89314827232449,15.825263465877837,4.0374145056156445,5.404353035022067e-5
141,(Intercept),2190.124859052937,65.82150632652959,33.273697022187406,9.274429327757792e-243
141,load: yes,68.88345170492408,16.08950188872445,4.281266889511212,1.858323222456805e-5
141,prec: maintain,-335.8076248439417,40.68141545996894,-8.254570816848322,1.5244906480943308e-16
141,spkr: old,47.55572539392273,16.089523329095172,2.9556951080039937,0.003119653125684571
142,(Intercept),2029.7970809672804,79.68522193716394,25.47269156843014,3.957952475924824e-143
142,load: yes,91.07030123702735,15.98613446425441,5.696830677901773,1.2205503592855998e-8
142,prec: maintain,-248.75859785685955,44.53744971415941,-5.585380381081269,2.3318924800182123e-8
142,spkr: old,68.07769366160522,15.986157553310473,4.258540142281247,2.057662728706023e-5
143,(Intercept),2281.421965768931,76.59492021229855,29.785551828313178,6.0110862658765515e-195
143,load: yes,74.71367123854574,16.373431233542018,4.563104102791236,5.040280644511561e-6
143,prec: maintain,-379.1933438824602,52.36831833563441,-7.240892125887405,4.4574284668509274e-13
143,spkr: old,85.72353895034873,16.373451519787917,5.235520369468141,1.6452067834645642e-7
144,(Intercept),2078.059339244082,81.51856366685405,25.491854195770546,2.4270337704566986e-143
144,load: yes,88.79927592259533,16.21768620959796,5.475459000436332,4.363789934929389e-8
144,prec: maintain,-313.10756290269984,42.85527578905867,-7.306161426748744,2.748819143840003e-13
144,spkr: old,86.37208136761274,16.217709632409267,5.325787877901566,1.0051638049274278e-7
145,(Intercept),2126.5003896659077,78.03838679500187,27.24941502509511,1.6885917629346785e-163
145,load: yes,85.1749641253651,16.000147859301954,5.323386063326109,1.0185325856708414e-7
145,prec: maintain,-295.34734939696693,50.858687745038885,-5.807215295793337,6.3520435457427415e-9
145,spkr: old,69.84660864594555,16.000168513536185,4.365367063906554,1.2690946456870964e-5
146,(Intercept),2122.495062227877,70.71439339441072,30.015035982697682,6.246736383119942e-198
146,load: yes,94.15211308938548,16.267304539966762,5.7878127785746765,7.130882474588502e-9
146,prec: maintain,-287.7618691534216,46.13980478140207,-6.236737899450586,4.4678963986735126e-10
146,spkr: old,68.50539047568415,16.26732610276294,4.211226236132857,2.5398822336032998e-5
147,(Intercept),2278.1262027756698,71.5441301656624,31.842251733309304,1.6850978734466842e-222
147,load: yes,102.34655988873845,16.183132511504265,6.324273734765647,2.544263566546243e-10
147,prec: maintain,-343.3298711100422,37.66660401200424,-9.11496749217487,7.869406168183012e-20
147,spkr: old,88.08457436792207,16.183155799004204,5.442978826993816,5.239687696245099e-8
148,(Intercept),1969.700053268299,81.53674206109265,24.15720819201325,6.27167025340966e-129
148,load: yes,92.07334871357176,16.494861335615028,5.581941359808267,2.3784857831584633e-8
148,prec: maintain,-210.2514874480287,44.916139308544665,-4.680978612247543,2.855087279145895e-6
148,spkr: old,74.55143954300371,16.494885149369168,4.519670120034443,6.193606196865756e-6
149,(Intercept),2299.2404636775736,83.5306103506455,27.52572325313801,8.643109361014985e-167
149,load: yes,100.70996447926537,15.917870703232666,6.326849008693906,2.502179763856528e-10
149,prec: maintain,-342.89472362803025,43.79874457784422,-7.828871054022973,4.92270199143801e-15
149,spkr: old,56.93045681501557,15.917893842440744,3.576506878267146,0.0003482161584717503
150,(Intercept),1936.6266528998294,76.60523278573633,25.28060528601936,5.2205816818864225e-141
150,load: yes,63.321231568431074,16.133182141455237,3.9249065071746227,8.676342858608365e-5
150,prec: maintain,-262.35942258377713,47.42682180121417,-5.531878642078025,3.1681907998497174e-8
150,spkr: old,69.18345416309835,16.133203847255185,4.288265047544716,1.8007414072923348e-5
151,(Intercept),2135.5203077577694,66.27832194062775,32.22049450302578,9.114925011237966e-228
151,load: yes,85.79600764378928,15.622462881526378,5.491836229308209,3.977761686819073e-8
151,prec: maintain,-355.5835670787394,46.87810158377474,-7.585280868153,3.31767589514789e-14
151,spkr: old,57.89629977915882,15.622482569261969,3.7059602737578174,0.0002105913088279666
152,(Intercept),2112.6493313639544,71.93047221332498,29.3707140570195,1.299806182639102e-189
152,load: yes,109.86696989844049,16.151188987246613,6.8024075493881115,1.028850423047793e-11
152,prec: maintain,-234.30911706678305,35.87342724654478,-6.53155092922857,6.509207986459793e-11
152,spkr: old,77.45257980295766,16.15121329418472,4.7954651079275035,1.6229781916745948e-6
153,(Intercept),2203.8992360482703,85.69458790011636,25.718067967338666,7.340612096787254e-146
153,load: yes,72.47810124174697,16.240618587932648,4.462767280034564,8.090791080322097e-6
153,prec: maintain,-372.3216960395759,47.08400737593103,-7.9076042331499545,2.623894181357976e-15
153,spkr: old,38.483720908603765,16.24064309320074,2.3695934137432797,0.017807656019650574
154,(Intercept),2264.545720407296,84.98228308665713,26.647268561826234,1.925012045332734e-156
154,load: yes,78.88034265631275,16.597502154600484,4.752542998432372,2.0087403278402357e-6
154,prec: maintain,-388.52785444048243,45.40865394428615,-8.556251302167736,1.165969820793707e-17
154,spkr: old,43.898199380099165,16.597525470137462,2.644864106946636,0.00817237301797505
155,(Intercept),2166.7343982998473,71.80182183783289,30.176593613369565,4.8050356842056636e-200
155,load: yes,85.52438564612584,15.766156734557764,5.424555082511982,5.8099072277617443e-8
155,prec: maintain,-342.3000252675011,39.35453252977574,-8.697855196438073,3.3821573512396026e-18
155,spkr: old,60.21788330587365,15.76617866623882,3.819434282755038,0.0001337580886246851
156,(Intercept),2046.63308561648,67.80478354090937,30.184199089458982,3.8185727831268024e-200
156,load: yes,68.69789110461532,16.067646146713756,4.275541698972864,1.9067310692393022e-5
156,prec: maintain,-296.06513817967436,40.9266062911748,-7.234050536057183,4.687971966971249e-13
156,spkr: old,91.6130740262987,16.067666788546376,5.701703628283098,1.1861592844122689e-8
157,(Intercept),2281.877690975446,67.86832079988645,33.622132742958094,7.967250063146086e-248
157,load: yes,78.98718100477339,16.18234029098015,4.8810727981539195,1.0551028084450932e-6
157,prec: maintain,-336.4236713942553,45.335840818802694,-7.420699943315624,1.1650298583115467e-13
157,spkr: old,86.80533301198126,16.18236044420942,5.364194754606586,8.131113613685721e-8
158,(Intercept),2052.545557218999,81.51362795372778,25.18039754510929,6.568428424418359e-140
158,load: yes,90.33792162125694,16.114412745657567,5.606032503145407,2.0701710256206723e-8
158,prec: maintain,-226.80507979471486,42.8173835826477,-5.297032672650987,1.17699641777054e-7
158,spkr: old,61.120171411962055,16.114436871208095,3.7928828602857587,0.00014890841131800521
159,(Intercept),2204.7801961315545,78.18455765735433,28.19968881571289,5.899164590535112e-175
159,load: yes,101.71662096805474,16.42237072839597,6.193784237995324,5.873661859828468e-10
159,prec: maintain,-376.9210599000594,50.340669308850416,-7.487406605334759,7.024781749073334e-14
159,spkr: old,53.686225739123465,16.422391469637148,3.2690869559638904,0.001078951377652522
160,(Intercept),2091.9763311584243,81.30496836846575,25.729993789282382,5.398816719877606e-146
160,load: yes,60.08433397669168,15.897710230084588,3.7794332081225757,0.00015718574871546366
160,prec: maintain,-335.62206230878337,43.50981097542387,-7.713709960688097,1.2221203775854686e-14
160,spkr: old,70.04345169711218,15.897733305242573,4.40587663362135,1.0535691571488349e-5
161,(Intercept),2211.0350738265256,79.37681243936746,27.854923949175216,9.38930226494722e-171
161,load: yes,83.00910066044095,15.673881689924023,5.296014242202904,1.1835761086517808e-7
161,prec: maintain,-368.2217260419771,47.46599212373514,-7.7575904256270585,8.655815975026955e-15
161,spkr: old,54.267766937232864,15.673902655303307,3.4623008787713263,0.0005355780552122624
162,(Intercept),2233.6884383053334,70.58281143183703,31.646351186541256,8.512524156207939e-220
162,load: yes,89.24058074503056,15.625802216549715,5.711103948987234,1.1224565615151224e-8
162,prec: maintain,-367.4968413682443,31.124339034241366,-11.807378173202121,3.575370392395524e-32
162,spkr: old,60.71824607258883,15.625826560703544,3.8857621922724728,0.00010200932821295054
163,(Intercept),2197.3504233033455,66.38630806335026,33.09945209193568,3.026295164435609e-240
163,load: yes,83.11650122089127,15.497720791336334,5.36314354478213,8.17859600868954e-8
163,prec: maintain,-337.5928733133005,39.759213725709635,-8.490934343980793,2.0498235673788552e-17
163,spkr: old,60.34672376852565,15.497741688270612,3.8939043495736394,9.864355845565764e-5
164,(Intercept),2023.8422869564029,60.334539031135925,33.54367696274251,1.1132395429700601e-246
164,load: yes,51.13571204771834,16.48391914761402,3.1021574171649604,0.001921157685647065
164,prec: maintain,-303.71755001891637,41.51094190256242,-7.316566093147798,2.543967538534208e-13
164,spkr: old,58.13592884963971,16.48393930694673,3.526822549336846,0.0004205785373104525
165,(Intercept),2284.9109790966527,90.94860795983644,25.123100071038866,2.781783051467449e-139
165,load: yes,101.26603639993273,16.153662015961334,6.2689213318857595,3.635577343110122e-10
165,prec: maintain,-448.52570711740054,44.58041841683618,-10.061047496763981,8.211988366444296e-24
165,spkr: old,77.96567650158431,16.15368666838064,4.826494292116918,1.3895737457876205e-6
166,(Intercept),2226.605782090175,89.19998874828562,24.961951378418412,1.583926459052311e-137
166,load: yes,63.25346853240329,15.976248706977684,3.959219069040726,7.519523889834536e-5
166,prec: maintain,-329.1890655235257,44.61454921486733,-7.378513765501118,1.6006624424689656e-13
166,spkr: old,78.10647896338799,15.976270534089362,4.888905630179979,1.0139808612536606e-6
167,(Intercept),2268.500742147542,68.74031509581886,33.001023329401704,7.852412345372828e-239
167,load: yes,63.84347516670745,15.559687824263015,4.103133423226722,4.075920353949883e-5
167,prec: maintain,-428.9434533347585,43.05079455652841,-9.96365938778502,2.1981937281786234e-23
167,spkr: old,94.48000554218672,15.559708814562146,6.072093422067385,1.2625344355404316e-9
168,(Intercept),2377.9863332035666,72.43653132745142,32.82855058939544,2.3052735924347365e-236
168,load: yes,77.08490783178215,16.062038361807833,4.799198339301314,1.5930197742380546e-6
168,prec: maintain,-425.74540435841277,43.07469291520073,-9.88388716308574,4.8898443287429513e-23
168,spkr: old,67.89387949374735,16.062060184916138,4.226972051661617,2.368570736463998e-5
169,(Intercept),2154.294379798713,75.35159609653401,28.58989711430685,8.972315463443966e-180
169,load: yes,65.6638398763877,16.26975600767451,4.035944967177984,5.438296359442938e-5
169,prec: maintain,-443.4364098794154,40.89370372856166,-10.843635314198826,2.1380272876811733e-27
169,spkr: old,80.2591511446424,16.269778717435326,4.933020450894859,8.096767382999633e-7
170,(Intercept),2292.5335635490856,72.21218680189776,31.747183752214482,3.47252623609357e-221
170,load: yes,56.34306285779635,16.155822087869147,3.487477303931344,0.0004876003062236522
170,prec: maintain,-371.68916134007986,46.18433915901264,-8.047948029749964,8.419368355087463e-16
170,spkr: old,42.96646154721458,16.15584320650543,2.65949978580588,0.007825677977822248
171,(Intercept),2201.846513973025,58.993876156117466,37.32330637414306,6.873875853066792e-305
171,load: yes,75.79159765656931,15.986944150826693,4.740843337008223,2.128304578745619e-6
171,prec: maintain,-374.05009301458506,30.005528653855784,-12.466039086650744,1.1437119075355448e-35
171,spkr: old,78.7341244780784,15.98696679634109,4.924894476924675,8.440589059872283e-7
172,(Intercept),2257.1114691474168,94.01295355413019,24.00851567595769,2.265888532643194e-127
172,load: yes,72.36889674878847,15.190793104231416,4.76399726151428,1.897950809048513e-6
172,prec: maintain,-344.3799399646086,49.10718600953008,-7.01282170592662,2.3355901221539613e-12
172,spkr: old,80.98572556141458,15.190815106820763,5.331229759030609,9.754990457549473e-8
173,(Intercept),2172.6219245033967,89.60788184604976,24.245879712189332,7.308138791700196e-130
173,load: yes,107.2736012265021,15.890766887561535,6.750687489505008,1.471462352833565e-11
173,prec: maintain,-386.32049592320993,58.08822880783542,-6.6505814319320375,2.919374243724816e-11
173,spkr: old,63.92988283990249,15.890788526868388,4.02307807015422,5.744244486603815e-5
174,(Intercept),2179.1946708904516,85.16455615510871,25.588047061755628,2.0724655257819345e-144
174,load: yes,88.65120223425687,16.033273685949332,5.529201582328495,3.216915219946362e-8
174,prec: maintain,-345.87975276720385,47.790540189375285,-7.237410403745536,4.573326681177879e-13
174,spkr: old,82.07115103042653,16.033295694616047,5.118794825070549,3.074942577465091e-7
175,(Intercept),2164.7771188922384,69.7573799472914,31.03294763260807,1.938004287068584e-211
175,load: yes,66.82672895874963,16.14181790990611,4.139975393833342,3.473430768773846e-5
175,prec: maintain,-341.45109252831844,51.13405722212858,-6.677566989160276,2.429415738863131e-11
175,spkr: old,93.9386463442511,16.141837420710754,5.819575795238979,5.899716612111433e-9
176,(Intercept),2174.1465504417456,68.8239958647161,31.589949451864975,5.073608151010927e-219
176,load: yes,75.96324402414717,16.15943310722518,4.700860699759486,2.590672043634293e-6
176,prec: maintain,-359.35410513959204,33.45598861553668,-10.74109957619698,6.526241601608866e-27
176,spkr: old,62.76762359782196,16.15945606489278,3.884265865494553,0.00010263954685366573
177,(Intercept),2186.324677688077,74.41961549877651,29.37833880267792,1.0387134690711703e-189
177,load: yes,87.1815107619866,16.30802754657782,5.345926140545509,8.995588742392437e-8
177,prec: maintain,-367.23659057437175,59.59104899622797,-6.162613291093723,7.155410243835021e-10
177,spkr: old,57.246371748581886,16.308047600694337,3.5103142417946183,0.0004475774099543703
178,(Intercept),2191.0231546424116,78.98100544339027,27.74114032028663,2.2287579916966187e-169
178,load: yes,74.01841364214137,16.07411021899145,4.604821830491689,4.128191430292713e-6
178,prec: maintain,-377.5925337098185,52.43874536212878,-7.2006401202442865,5.993053423451419e-13
178,spkr: old,77.48160745108444,16.074130875080098,4.820267301120774,1.4336599653757657e-6
179,(Intercept),2104.0970477423602,83.42368232283667,25.221819382172942,2.308873803049845e-140
179,load: yes,80.12470113540647,16.12719370275043,4.968297808796177,6.75431764594008e-7
179,prec: maintain,-373.4986208985049,50.23479525238387,-7.435058091150092,1.0452201911597044e-13
179,spkr: old,91.75093433025705,16.12721709190403,5.689198192558382,1.2763726060463691e-8
180,(Intercept),2117.185162596493,62.45978150494185,33.896775038013544,7.431923973176671e-252
180,load: yes,83.63649372168774,15.92783557074107,5.250964159582695,1.5130512095119386e-7
180,prec: maintain,-349.2812246077667,57.840308618874246,-6.038716475551282,1.5534492092746226e-9
180,spkr: old,66.01369533277224,15.927853482094951,4.144544361045291,3.4049004054550334e-5
181,(Intercept),2111.7556989058417,75.20421160032676,28.080285052767792,1.7055599129929844e-173
181,load: yes,65.45628619908622,15.99594883916354,4.0920539854958085,4.275690757425379e-5
181,prec: maintain,-276.4091304650462,42.95684261559751,-6.4345774417946355,1.2381729837270013e-10
181,spkr: old,81.49587400444597,15.995970403505963,5.094775243306519,3.49155227417508e-7
182,(Intercept),2193.518850858573,69.27838634166461,31.66238370565759,5.1219425794860014e-220
182,load: yes,73.48705811017524,15.504283287214378,4.73979072420435,2.139390687700718e-6
182,prec: maintain,-337.89368561257464,44.51295470365792,-7.590906689121846,3.176746664757993e-14
182,spkr: old,39.924591379407495,15.504303612284438,2.5750651159703986,0.010022121675062078
183,(Intercept),2198.110844865047,86.7129943424178,25.349266987425285,9.155212907080891e-142
183,load: yes,70.08697047670222,15.367062200866972,4.560856822245965,5.0945310975166305e-6
183,prec: maintain,-360.25532591887423,50.649435772814606,-7.112721403941806,1.137768046559578e-12
183,spkr: old,49.79532471809749,15.367083633125192,3.2403887365302673,0.0011936684610129801
184,(Intercept),2080.769476997792,73.57894227277481,28.279415451283327,6.191238615526413e-176
184,load: yes,82.47767549360486,16.231886959145513,5.081213028478772,3.750322489182754e-7
184,prec: maintain,-337.46752506919086,37.05955490197823,-9.106086836762762,8.540697159374232e-20
184,spkr: old,53.683636346726786,16.231909284219462,3.3072903135872997,0.0009420320818979846
185,(Intercept),2154.856673550688,68.31953077135059,31.540858803063017,2.3930899690940586e-218
185,load: yes,66.88002274664636,16.114539477997088,4.1502906637800505,3.320533345850793e-5
185,prec: maintain,-303.5374794204174,41.336169233998284,-7.343144878813857,2.086324742728538e-13
185,spkr: old,85.58173235087334,16.114561080665567,5.310832353575877,1.0912568014944988e-7
186,(Intercept),2254.4422001001585,91.62061972700369,24.606275386671484,1.0821885843637081e-133
186,load: yes,57.549775086856506,16.25871266895422,3.539626799405034,0.0004006932281822814
186,prec: maintain,-405.1108139972529,50.14756658490348,-8.078374317752203,6.563587246390093e-16
186,spkr: old,53.00685518968159,16.25873486703694,3.2602078589243755,0.0011133059173936996
187,(Intercept),2221.0390016630136,80.94059260088513,27.440360025715027,9.05499286392018e-166
187,load: yes,103.83143777164209,15.520154987912447,6.690103149904693,2.2301334528954415e-11
187,prec: maintain,-331.4281487505981,47.07888701545719,-7.039846728784855,1.9245141014902533e-12
187,spkr: old,81.27927211587557,15.520175715765788,5.237007209480884,1.6320132005788925e-7
188,(Intercept),2164.635199890774,75.93381600682117,28.50686708141105,9.62951724381319e-179
188,load: yes,79.89078896144909,15.82768687104773,5.047534084565867,4.4754894527752663e-7
188,prec: maintain,-334.0800008746607,45.59903251370051,-7.326471252965385,2.36291851022222e-13
188,spkr: old,82.94312146416308,15.827708031051916,5.240374746706181,1.6025082845386776e-7
189,(Intercept),2150.6962539438127,70.7619546333473,30.393398049667145,6.715074921907468e-203
189,load: yes,111.86457706998553,16.026812701674622,6.979839295076864,2.955179044502404e-12
189,prec: maintain,-298.11602467884774,44.319556416994125,-6.726511923403109,1.7377841443868038e-11
189,spkr: old,94.89257515849917,16.026834311940352,5.920855816660067,3.202705589240511e-9
190,(Intercept),2291.1368996231467,71.71905428457761,31.94599988075736,6.139791818294007e-224
190,load: yes,84.46339777326486,15.924043462595343,5.304142630084155,1.1320377801711402e-7
190,prec: maintain,-383.2485127930913,60.780482374403164,-6.305453622962541,2.873510391172888e-10
190,spkr: old,50.15670830046682,15.924062388656898,3.1497432675342116,0.0016341399596514542
191,(Intercept),2015.6799053366226,75.00459088282082,26.874087060693473,4.412398321960327e-159
191,load: yes,97.95179769346184,16.14578063570269,6.066711787032701,1.3055553328108493e-9
191,prec: maintain,-219.18086743892863,46.33447957339616,-4.7304052933568626,2.240720414944754e-6
191,spkr: old,77.72413897416301,16.14580244452591,4.813891365338407,1.4801929326080136e-6
192,(Intercept),2254.488268494707,64.96071618727873,34.7054096816778,6.528769648223746e-264
192,load: yes,70.80017739464263,15.875167540276431,4.459806626608351,8.2033633559484e-6
192,prec: maintain,-300.9394348146423,46.8232742692046,-6.427133503830347,1.300326146107715e-10
192,spkr: old,58.37062076329488,15.875186779538021,3.676846236450612,0.00023613527801888767
193,(Intercept),2108.1603380002216,77.58675899275312,27.171651005516694,1.4051730083850265e-162
193,load: yes,60.84046011205541,15.773506584710072,3.857129661392518,0.00011472631212131314
193,prec: maintain,-315.5393519326784,51.249500846164025,-6.156925369475013,7.417077893918571e-10
193,spkr: old,32.69288984752722,15.773527202710794,2.072642943292272,0.0382055213899825
194,(Intercept),2196.6835439100064,75.03264856804834,29.276369498243128,2.0737459490940915e-188
194,load: yes,84.00297451454416,16.2824013769807,5.159126873834694,2.481041462538364e-7
194,prec: maintain,-372.0017827116024,54.774464432420345,-6.791518393951088,1.1095943319106425e-11
194,spkr: old,56.23316591782241,16.282421816560248,3.4536119105224103,0.00055313274933483
195,(Intercept),2222.0867214248697,73.7020457036192,30.149593545349205,1.085866334290679e-199
195,load: yes,69.97962094597227,16.054235625531167,4.358950658148007,1.306875715717831e-5
195,prec: maintain,-349.0529621974824,42.43431233005859,-8.225724491126694,1.9401451618258148e-16
195,spkr: old,73.1069511454467,16.05425919745593,4.553741798128669,5.270003367342304e-6
196,(Intercept),2151.4449714000148,82.78212906289075,25.98924424576628,6.552334683936076e-149
196,load: yes,59.08142686914985,15.592834281317721,3.7890114012137754,0.00015124797314845605
196,prec: maintain,-321.383921461613,44.7681578409274,-7.17885070463635,7.029986046277854e-13
196,spkr: old,82.7039067415632,15.592854525260744,5.30396192740599,1.1331595602580988e-7
197,(Intercept),2336.3933093895043,73.61276036518308,31.738971583173473,4.507848853570662e-221
197,load: yes,88.6229061366108,15.971728095234534,5.548736217407376,2.8774192535329397e-8
197,prec: maintain,-343.7300899250844,47.48139687767249,-7.239258162742028,4.5114555234882237e-13
197,spkr: old,68.30883505823704,15.971749354207073,4.276853683547444,1.8955329824873722e-5
198,(Intercept),2133.4460131948376,60.99955011664555,34.97478275028561,5.440419685304717e-268
198,load: yes,97.75199847712207,16.110843551836005,6.067466185901989,1.2994396470792316e-9
198,prec: maintain,-259.9449486384339,46.62401030627657,-5.575345126488184,2.4703960332275753e-8
198,spkr: old,59.6955999938778,16.110862818935843,3.7053012408320427,0.00021113964469679817
199,(Intercept),2182.8687656036104,66.60837965333705,32.771683937731844,1.4911947436674778e-235
199,load: yes,78.17624234784707,15.943529506827174,4.903320956277042,9.422983101451066e-7
199,prec: maintain,-440.0662138917004,55.61671203120469,-7.912481659196139,2.5230805079146465e-15
199,spkr: old,68.70462491517776,15.943548201782548,4.309243089784514,1.6381423162835503e-5
200,(Intercept),2136.006268645219,72.75903538804127,29.35726480228041,1.9301464858613373e-189
200,load: yes,100.3325957800288,15.793909695025178,6.352612982941894,2.116878363028145e-10
200,prec: maintain,-377.7883100151418,45.11976136156843,-8.373012148440347,5.61638129712297e-17
200,spkr: old,74.63369325316421,15.79393036736025,4.7254667785165285,2.2958736813197e-6
201,(Intercept),2000.9083259101076,80.76069035679735,24.775770453053067,1.636085899443446e-135
201,load: yes,82.07735737060187,15.55585449682405,5.27630014714776,1.3181812325070938e-7
201,prec: maintain,-286.3212656803386,51.33801985234141,-5.577177820723449,2.4445195457793615e-8
201,spkr: old,82.54953490228256,15.555875194045228,5.306646773167891,1.1166025662862948e-7
202,(Intercept),2266.1212152244934,75.1252283994664,30.16458336971378,6.906187824501677e-200
202,load: yes,81.50850726400787,16.236371819495627,5.0201182979893035,5.163966751546405e-7
202,prec: maintain,-401.37715227654365,44.485192377799144,-9.022713645200636,1.8348671531853834e-19
202,spkr: old,69.55752371753888,16.236394076549516,4.284049979915302,1.8352165820182444e-5
203,(Intercept),2136.722145092584,70.31459899310799,30.388030020650742,7.906375627905472e-203
203,load: yes,84.03031852011391,16.061302139166227,5.231849683918348,1.678221984023292e-7
203,prec: maintain,-303.43037545326945,41.65387788416607,-7.284564868055484,3.227101738968125e-13
203,spkr: old,71.31458109517327,16.061323438544807,4.440143514203119,8.98989065718954e-6
204,(Intercept),2114.704189891034,77.54985316332188,27.268964461317744,9.903249697896526e-164
204,load: yes,62.91207884671568,15.970078299957143,3.9393719720763367,8.169518366892779e-5
204,prec: maintain,-375.48923311528637,46.253936844598805,-8.117995109839677,4.739478896439497e-16
204,spkr: old,57.9250479579308,15.970100231567622,3.627093575995978,0.00028662943816964715
205,(Intercept),2219.9492847376096,97.33219190517777,22.807965599914894,3.8221913935896483e-115
205,load: yes,81.81666093259669,15.533593643842694,5.267078746135972,1.3861175926519887e-7
205,prec: maintain,-372.3105024983679,57.206867789540176,-6.508143460468254,7.608524056146132e-11
205,spkr: old,71.1318055070346,15.533615930988612,4.579217474093138,4.6671873916298745e-6
206,(Intercept),2196.5169866176975,72.70895209176183,30.20971865810414,1.7654755905605093e-200
206,load: yes,86.94508571547381,15.848399575181602,5.486048310621139,4.11024532972723e-8
206,prec: maintain,-278.8039460770228,44.11744287194405,-6.319585359611238,2.6226604942517596e-10
206,spkr: old,59.736075421470716,15.84842102504178,3.7692130545423366,0.00016376305731359545
207,(Intercept),2046.5162363241957,74.34802534091628,27.526168004329328,8.537806165869963e-167
207,load: yes,55.064701970738824,16.197288899124693,3.3996246108640156,0.0006747842453394095
207,prec: maintain,-348.51171270026924,35.96185282233175,-9.691150075667094,3.2880501283676595e-22
207,spkr: old,79.40578185082822,16.197312631986925,4.902404717064939,9.467053807805616e-7
208,(Intercept),2135.899920767407,88.2132999167601,24.21290126072697,1.627113864913939e-129
208,load: yes,86.06135572744593,16.128565659450263,5.335958419651515,9.504118167834956e-8
208,prec: maintain,-352.85557213684297,53.99722015108566,-6.534698844672812,6.373766196177901e-11
208,spkr: old,82.24737099489246,16.128585828612444,5.099478148231938,3.405911848867752e-7
209,(Intercept),2108.0731417246193,78.65515670733701,26.80146134052488,3.106959529290125e-158
209,load: yes,70.42538373440308,16.224251649115047,4.340747743409444,1.4199866678585504e-5
209,prec: maintain,-269.588286090738,52.228568084631384,-5.161701650596586,2.4471509016717626e-7
209,spkr: old,68.51005879794361,16.22427239493713,4.222689137007003,2.4140467033776042e-5
210,(Intercept),2109.2013403841934,76.04454386260733,27.73639281991053,2.5428995600300498e-169
210,load: yes,78.48853208199525,15.754420557002586,4.9820005628266895,6.293025187505996e-7
210,prec: maintain,-356.41182963893283,38.98843201183624,-9.141476362289515,6.160546881336166e-20
210,spkr: old,84.85567997331637,15.75444400583063,5.386142471413892,7.198590955912472e-8
211,(Intercept),2277.221741472083,64.51215394717067,35.299111905903985,6.059514067956367e-273
211,load: yes,67.6429723739598,15.513551492801493,4.360250610915695,1.2991356942198275e-5
211,prec: maintain,-372.80731289359125,43.6152302866906,-8.547640593505138,1.2563021073754026e-17
211,spkr: old,67.99355856247129,15.513570801045994,4.38284386196161,1.1714006849901915e-5
212,(Intercept),2221.7532817676124,76.37330815954745,29.09070374595094,4.706369838655664e-186
212,load: yes,72.90015889889864,15.794313173650158,4.6155953790076065,3.919699698548256e-6
212,prec: maintain,-306.5460399233195,53.83889312128932,-5.693765643226107,1.2426762845632317e-8
212,spkr: old,68.40268216174228,15.794333536781627,4.330836879090026,1.4854369652314872e-5
213,(Intercept),2130.534517745263,86.76695296222961,24.55467715539928,3.855060963866699e-133
213,load: yes,82.19127133031228,15.451456932238838,5.319321775982401,1.0415478518537735e-7
213,prec: maintain,-375.3021019246759,41.828476683263,-8.972406639777228,2.901051590037054e-19
213,spkr: old,77.58478817105818,15.451479783971989,5.021188213412274,5.135280857729189e-7
214,(Intercept),2122.3035364277916,75.77398599774733,28.008339649584823,1.2859871776498156e-172
214,load: yes,68.70063735050941,16.395678144240478,4.1901674786561225,2.7874863410869664e-5
214,prec: maintain,-306.53719060696756,34.87238934665829,-8.790254879290112,1.492210433544341e-18
214,spkr: old,77.80656074417753,16.395702430911765,4.745546040008895,2.079446070293564e-6
215,(Intercept),2109.568298814455,85.0516635405026,24.803374925287073,8.243943484764801e-136
215,load: yes,54.805121237770145,16.5155213918023,3.318400911337465,0.0009053443796138013
215,prec: maintain,-348.9010310384517,54.53742638072051,-6.397460499929118,1.5798233036530376e-10
215,spkr: old,81.90735519818244,16.515543080622614,4.959410344445946,7.070747072354073e-7
